project_id,g_code,s_code,month,year,total_budget,total_actual,progress_percentage,cpi,spi,budget_utilization_pct,bcwp,acwp,bcws,cost_variance,schedule_variance,eac,vac,efficiency_score,cost_risk_score,schedule_risk_score,overall_risk_score,monthly_burn_rate,projected_next_month_cost,alert_cost_overrun,alert_progress_lag,alert_profit_risk,alert_severity,health_status,performance_category,total_alerts,alert_level,quarter,progress_cost_ratio,contract_value,project_name
PRJ001,G006,,1,2024,4277168.49,4163194.06,15.21,1.027376679625643,1.8259303721488596,97.33528313727945,650557.3273290001,4163194.06,356430.70749999996,-3512636.732671,294126.61982900015,4163194.0600000005,113974.4299999997,67.3253003887693,1.3323584313602765,0.0,0.7994150588161659,4163194.06,4579513.466,0,1,0,Medium,Healthy,Good,2,Yellow,1,0.1562639929710603,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G006,,2,2024,1663246.48,1196353.39,78.15,1.3902635240578871,4.690876350540217,71.92880937285975,1299827.12412,1196353.39,277207.7466666666,103473.73412000015,1022619.3774533335,1196353.3900000001,466893.08999999985,81.70790572173662,14.035595313570127,0.0,8.421357188142077,598176.695,657994.3645,0,0,0,Low,Healthy,Excellent,0,Green,1,1.0864909440512391,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G006,,3,2024,6100066.26,7473504.35,6.84,0.8162256920342864,0.2737094837935174,122.51513395856128,417244.532184,7473504.35,1525016.565,-7056259.8178159995,-1107772.0328159998,7473504.35,-1373438.0899999999,29.958770761028592,45.03026791712256,36.32,41.546160750273536,2491168.1166666667,2740284.9283333337,1,1,0,Critical,Warning,Poor,6,Red,1,0.0558298373351452,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G006,,4,2024,11519465.07,11898658.0,5.61,0.9681314539841384,0.1683673469387755,103.29175814758558,646241.9904270001,11898658.0,3839821.6899999995,-11252416.009573,-3193579.6995729995,11898658.0,-379192.9299999997,32.40994361952416,6.583516295171165,55.44666666666666,26.128776443769365,2974664.5,3272130.95,1,1,0,Critical,Caution,Poor,5,Red,2,0.0543121745685101,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G006,,5,2024,7338343.22,6097162.62,46.11,1.203566917491861,1.1070828331332534,83.08636482663726,3383710.058742,6097162.62,3057643.008333334,-2713452.5612580003,326067.050408666,6097162.62,1241180.5999999996,58.23980752475584,8.456817586681368,0.0,5.07409055200882,1219432.524,1341375.7764,0,1,0,Medium,Healthy,Fair,2,Yellow,2,0.5549647056554972,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G006,,6,2024,5516304.54,6201848.77,45.68,0.8894613113889265,0.9139655862344938,112.427599401537,2519847.913872,6201848.77,2758152.27,-3682000.8561279997,-238304.3561280002,6201848.77,-685544.2299999995,44.9558393416678,24.85519880307399,8.64,18.369119281844394,1033641.4616666666,1137005.6078333333,1,1,0,High,Healthy,Fair,3,Red,2,0.4063059270424616,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G006,,7,2024,6059464.53,6601980.25,68.58,0.9178253040063246,1.176127593894701,108.95319573724775,4155580.7746739998,6601980.25,3534687.6425000005,-2446399.4753260002,620893.1321739992,6601980.25,-542515.7199999997,51.047901977332586,17.906391474495507,0.0,10.743834884697304,943140.0357142857,1037454.0392857144,1,1,0,High,Healthy,Fair,3,Red,3,0.6294445934875373,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G006,,8,2024,15431474.49,17669602.11,76.75,0.8733345773115432,1.1517106842737097,114.50365369459908,11843656.671075,17669602.11,10287649.659999998,-5825945.438925,1556007.0110750012,17669602.11,-2238127.619999999,49.2250373193463,29.00730738919816,0.0,17.404384433518896,2208700.26375,2429570.2901250003,1,0,0,High,Healthy,Fair,2,Red,3,0.6702842880866094,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G006,,9,2024,13258663.03,12686603.79,13.22,1.045091598151029,0.1763372015472856,95.68539272243652,1752795.252566,12686603.79,9943997.272499999,-10933808.537433999,-8191202.019933999,12686603.79,572059.2400000002,34.878081277864204,2.157303638781741,100.0,41.29438218326904,1409622.6433333333,1550584.9076666667,0,1,0,High,Warning,Poor,4,Red,3,0.138161109275566,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G006,,10,2024,9669673.35,13467319.21,7.53,0.7180102587024073,0.0903961584633853,139.27377608882725,728126.403255,13467319.21,8058061.125000001,-12739192.806745,-7329934.721745001,13467319.209999999,-3797645.8599999994,23.34750776107222,78.5475521776545,100.0,87.12853130659269,1346731.921,1481405.1131000002,1,1,0,Critical,Critical,Poor,6,Red,4,0.0540661724802912,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G006,,11,2024,15839018.44,18619336.26,67.23,0.8506757823600313,0.7337116664847758,117.55359923679715,10648572.097212,18619336.26,14519100.236666664,-7970764.162788002,-3870528.1394546647,18619336.26,-2780317.820000002,40.18863710716458,35.10719847359431,48.873333333333306,40.6136524174899,1692666.9327272729,1861933.6260000004,1,1,0,Critical,Warning,Fair,5,Red,4,0.5719093284806491,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G006,,12,2024,11171562.35,12166694.48,70.11,0.91820850505979,0.7013805522208882,108.90772569514417,7832382.363584999,12166694.48,11171562.35,-4334312.116415001,-3339179.9864150006,12166694.48,-995132.1300000008,41.5682551517937,17.81545139028833,59.78,34.601270834173,1013891.2066666667,1115280.3273333334,1,1,0,High,Caution,Fair,4,Red,4,0.6437559828974189,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G007,,1,2024,12264828.65,8884006.77,41.91,1.3805514749737184,5.031212484993997,72.43482174534904,5140189.687214999,8884006.77,1022069.0541666665,-3743817.082785,4118120.633048333,8884006.77,3380821.880000001,81.41654424921157,13.78258912732548,0.0,8.269553476395288,8884006.77,9772407.447,0,1,0,Medium,Healthy,Excellent,2,Yellow,1,0.5785891231614854,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G007,,2,2024,14861722.91,18538674.24,98.09,0.8016605026660203,5.887755102040816,124.74108387208518,14577864.002419,18538674.24,2476953.818333333,-3960810.237580998,12100910.184085667,18538674.24,-3676951.329999998,64.0498150799806,49.48216774417037,0.0,29.68930064650222,9269337.12,10196270.832,1,0,0,Critical,Caution,Good,3,Red,1,0.7863487870650993,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G007,,3,2024,7116687.6,5713923.92,78.68,1.2454991875355597,3.1484593837535013,80.28909292013886,5599409.80368,5713923.92,1779171.9,-114514.11632000003,3820237.90368,5713923.92,1402763.6799999997,77.3649756260668,9.855453539930572,0.0,5.913272123958343,1904641.3066666666,2095105.4373333335,0,0,0,Low,Healthy,Good,0,Green,1,0.9799587607529784,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G007,,4,2024,5331938.17,5754409.26,98.4,0.9265830651051052,2.9531812725090036,107.92340564594356,5246627.15928,5754409.26,1777312.723333333,-507782.1007199995,3469314.4359466676,5754409.26,-422471.08999999985,67.79749195315316,15.846811291887121,0.0,9.508086775132272,1438602.315,1582462.5465000002,1,0,0,High,Healthy,Good,1,Red,2,0.9117577360634236,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G007,,5,2024,3183270.81,2795860.95,11.36,1.138565496256171,0.2727490996398559,87.82981772135183,361619.56401599996,2795860.95,1326362.8375000004,-2434241.3859840003,-964743.2734840005,2795860.95,387409.85999999987,39.60976488768513,6.085091139324085,60.613333333333344,27.896388016927787,559172.1900000001,615089.4090000001,0,1,0,High,Caution,Poor,4,Red,2,0.129341040374701,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G007,,6,2024,2069454.25,2775539.39,6.08,0.7456043526011713,0.1216486594637855,134.1193887228964,125822.8184,2775539.39,1034727.125,-2649716.5716,-908904.3066,2775539.39,-706085.1400000001,24.80013057803514,68.23877744579278,87.84,76.07926646747566,462589.8983333334,508848.88816666673,1,1,0,Critical,Critical,Poor,6,Red,2,0.0453327446381512,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G007,,7,2024,9015255.52,10085023.53,38.09,0.8939250853686407,0.6532327216600926,111.86619733214174,3433910.827568,10085023.53,5258899.053333334,-6651112.702431999,-1824988.2257653335,10085023.53,-1069768.0099999998,39.8771811324878,23.732394664283476,40.486666666666665,30.434103465236753,1440717.647142857,1584789.4118571428,1,1,0,Critical,Caution,Poor,5,Red,3,0.3404960650169152,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G007,,8,2024,11169439.37,14206851.67,33.89,0.7862008859841921,0.5085534213685474,127.19395485648266,3785323.0024929997,14206851.67,7446292.913333331,-10421528.667507,-3660969.9108403316,14206851.67,-3037412.3000000007,33.753026579525766,54.387909712965325,65.55333333333331,58.85407916111252,1775856.45875,1953442.1046250002,1,1,0,Critical,Warning,Poor,6,Red,3,0.2664434802600427,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G007,,9,2024,8388733.81,10002020.18,37.26,0.8387039477058924,0.4969987995198079,119.2315837710435,3125642.217606,10002020.18,6291550.3575,-6876377.962393999,-3165908.139894,10002020.18,-1613286.3699999992,35.097118431176774,38.46316754208701,75.48,53.26990052525221,1111335.5755555555,1222469.1331111111,1,1,0,Critical,Warning,Poor,6,Red,3,0.3125010909152155,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G007,,10,2024,3121446.89,3145914.7,35.16,0.9922223542806168,0.4220888355342136,100.78386116638364,1097500.726524,3145914.7,2601205.741666667,-2048413.9734760001,-1503705.015142667,3145914.6999999997,-24467.80999999959,38.205070628418504,1.5677223327672891,96.34666666666669,39.47930006632705,314591.47000000003,346050.6170000001,1,1,0,Critical,Caution,Poor,5,Red,4,0.3488653797650648,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G007,,11,2024,10970686.06,10315733.95,62.17,1.063490597292886,0.6784895776492416,94.029980382102,6820475.523502001,10315733.95,10056462.221666666,-3495258.4264979986,-3235986.698164665,10315733.949999997,654952.1100000031,45.46908155515022,2.985009808949002,58.99333333333331,25.388339218702725,937793.9954545454,1031573.395,0,1,0,High,Caution,Fair,3,Red,4,0.6611721043369873,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G007,,12,2024,12988653.54,9676362.09,40.08,1.3423075138355016,0.4009603841536614,74.49857724051665,5205852.338831999,9676362.09,12988653.54,-4470509.7511680005,-7782801.201168,9676362.09,3312291.4499999993,48.28522541506505,12.750711379741674,100.0,47.650426827845,806363.5075,886999.85825,0,1,0,High,Warning,Fair,3,Red,4,0.5379968515452691,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G001,S001,1,2024,3374967.49,3163319.19,15.56,1.0669070325464058,1.8679471788715487,93.72887885210412,525144.9414440001,3163319.19,281247.2908333333,-2638174.2485559997,243897.65061066684,3163319.19,211648.30000000028,69.35121097639218,3.1355605739479415,0.0,1.8813363443687647,3163319.19,3479651.109,0,1,0,Medium,Healthy,Good,2,Yellow,1,0.1660107342642207,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G001,S001,2,2024,14007899.8,13319742.75,48.66,1.05166443999078,2.920768307322929,95.08736455981789,6816244.04268,13319742.75,2334649.9666666663,-6503498.70732,4481594.076013334,13319742.75,688157.0500000007,71.5499331997234,2.4563177200910573,0.0,1.4737906320546343,6659871.375,7325858.5125,0,1,0,Medium,Healthy,Good,2,Yellow,1,0.5117399164995134,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G001,S001,3,2024,12014504.86,15554225.34,12.92,0.7724270799332523,0.5170068027210883,129.4620587468804,1552274.027912,15554225.34,3003626.215,-14001951.312088,-1451352.187088,15554225.34,-3539720.4800000004,33.508812397997566,58.924117493760775,24.16,45.01847049625646,5184741.78,5703215.958000001,1,1,0,Critical,Warning,Poor,6,Red,1,0.0997975787273762,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G001,S001,4,2024,10394020.11,12095290.99,70.95,0.859344361255421,2.1293517406962787,116.367785149494,7374557.268045,12095290.99,3464673.369999999,-4720733.721955,3909883.8980450006,12095290.99,-1701270.8800000008,65.78033083766263,32.735570298987994,0.0,19.641342179392797,3023822.7475,3326205.0222500004,1,1,0,Critical,Healthy,Good,4,Red,2,0.6097048243107213,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G001,S001,5,2024,8638913.82,7944297.74,7.86,1.087435806503395,0.1887154861944778,91.95945121721331,679018.6262520001,7944297.74,3599547.4250000007,-7265279.113748,-2920528.7987480005,7944297.740000001,694616.0799999991,36.395874195101854,4.020274391393343,67.61333333333334,29.457497968169346,1588859.548,1747745.5028000001,0,1,0,High,Caution,Poor,4,Red,2,0.0854724543911668,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G001,S001,6,2024,6267293.08,6799070.95,10.28,0.9217866861648208,0.2056822729091636,108.48496892058542,644277.728624,6799070.95,3133646.54,-6154793.221376,-2489368.811376,6799070.95,-531777.8700000001,31.765600584944625,16.969937841170832,79.44,41.957962704702496,1133178.4916666667,1246496.3408333336,1,1,0,Critical,Warning,Poor,5,Red,2,0.0947596713377435,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G001,S001,7,2024,5503071.72,6849543.58,63.53,0.8034216668200248,1.0895215228948725,124.46764150113604,3496101.463716,6849543.58,3210125.17,-3353442.116284,285976.2937159999,6849543.58,-1346471.8600000003,45.884364290315034,48.93528300227209,0.0,29.36116980136325,978506.2257142857,1076356.8482857144,1,1,0,Critical,Caution,Fair,4,Red,3,0.5104137849307617,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G001,S001,8,2024,11719123.49,12462250.37,36.87,0.94036976806461,0.5532713085234093,106.3411472763651,4320840.830763,12462250.37,7812748.993333331,-8141409.539236999,-3491908.1625703312,12462250.37,-743126.879999999,39.2720930419383,12.682294552730212,59.59333333333332,31.446710064971455,1557781.29625,1713559.425875,1,1,0,Critical,Caution,Poor,5,Red,3,0.3467143334854217,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G001,S001,9,2024,6345347.16,6755852.09,32.15,0.9392371347786568,0.4288382019474456,106.46938488389972,2040029.1119400002,6755852.09,4759010.37,-4715822.97806,-2718981.25806,6755852.09,-410504.9299999997,36.75044737669304,12.938769767799442,85.7,42.043261860679664,750650.2322222223,825715.2554444446,1,1,0,Critical,Warning,Poor,5,Red,3,0.3019647388313381,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
PRJ001,G001,S001,10,2024,9947500.89,12467889.83,60.98,0.7978495980983497,0.7320528211284514,125.3369059009956,6065986.042722001,12467889.83,8289584.075000002,-6401903.787277999,-2223598.0322780013,12467889.83,-2520388.9399999995,38.570687942950485,50.67381180199121,44.70666666666669,48.2869537478614,1246788.983,1371467.8813,1,1,0,Critical,Warning,Poor,6,Red,4,0.4865286849203735,450000000,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น
