project_id,g_code,s_code,description,month,year,boq,budget,cost_saving,purchase_cost,pr_pending,budget_balance_pu,actual_cost_ac,unbook,actual_cost_all,budget_balance_ac,purchase_balance,forecast,to_be_order,variance_budget,finance_cost,finance_balance,cost_variance_pct,purchase_efficiency,risk_high_variance,risk_forecast_overrun
PRJ001,G001,S001,งานสำรวจและวางแนว,10,2024,8731408.39,8599697,-326881.03,8602156.6,678947.11,-2459.6,7086192.98,645861.94,7732054.92,867642.08,870101.68,9390263.59,0.0,-867642.08,323786.29,8275910.71,-10.08921686426859,0.8988507509849333,0,0
PRJ001,G001,S001,งานสำรวจและวางแนว,11,2024,16969508.32,16133950,1314269.69,14429672.99,1280613.18,1704277.01,10424749.26,976162.89,11400912.15,4733037.85,3028760.83,12950984.68,1704277.01,-4733037.85,339764.35,15794185.65,-29.3358901570911,0.7901019072227776,1,0
PRJ001,G001,S001,งานสำรวจและวางแนว,12,2024,13531816.67,14614014,1292278.73,12353530.49,1823656.63,2260483.51,7923064.87,548421.6,8471486.47,6142527.53,3882044.02,10572183.22,2260483.51,-6142527.53,245979.83,14368034.17,-42.03176163646757,0.6857542851298698,1,0
PRJ001,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,1,2024,16671439.9,18312883,1317487.0,19464514.02,984783.07,-1151631.02,16974123.98,1287433.49,18261557.47,51325.53,1202956.55,20264553.35,0.0,-51325.53,873702.13,17439180.87,-0.2802700699829732,0.938197452617417,0,1
PRJ001,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,2,2024,9116515.06,9935758,-434893.16,8528098.52,796501.13,1407659.48,5138257.0,268221.33,5406478.33,4529279.67,3121620.19,6737481.97,1407659.48,-4529279.67,252012.08,9683745.92,-45.58564802001015,0.6339605853896726,1,0
PRJ001,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,3,2024,17994018.38,16392663,-165610.43,11527414.31,1204636.31,4865248.69,7333797.57,681889.57,8015687.14,8376975.86,3511727.17,9757723.06,4865248.69,-8376975.86,302760.16,16089902.84,-51.10198300300568,0.6953586402326507,1,0
PRJ001,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,4,2024,3731561.4,3969720,281151.9,3155542.49,166869.03,814177.51,2238702.58,114543.83,2353246.41,1616473.59,802296.08,2712018.74,814177.51,-1616473.59,58224.94,3911495.06,-40.720090837640946,0.7457501895339714,1,0
PRJ001,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,5,2024,19073554.84,17437321,1108079.32,16170839.3,1934216.42,1266481.7,11481302.82,1066307.69,12547610.51,4889710.49,3623228.79,15244037.06,1266481.7,-4889710.49,561272.12,16876048.88,-28.04163833423724,0.7759405852236748,1,0
PRJ001,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,6,2024,3393118.72,3397878,-144644.78,3352492.99,311910.25,45385.01,2145308.48,210991.96,2356300.44,1041577.56,996192.55,2756313.96,45385.01,-1041577.56,104718.3,3293159.7,-30.653765673752854,0.7028502213214173,1,0
PRJ001,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,7,2024,12043170.48,11907810,586315.95,9563350.74,739585.88,2344459.26,7545955.67,736417.09,8282372.75,3625437.25,1280977.99,9183237.74,2344459.26,-3625437.25,236667.97,11671142.03,-30.445877537515294,0.8660534341125713,1,0
PRJ001,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,8,2024,11556042.57,11446105,618351.43,12250669.43,888331.64,-804564.43,7683238.65,598308.37,8281547.02,3164557.98,3969122.41,10154206.38,0.0,-3164557.98,195637.21,11250467.79,-27.647465928366028,0.6760077126658702,1,0
PRJ001,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,9,2024,14779655.12,15062393,32822.7,12654765.77,900211.16,2407627.23,10957692.17,1010994.07,11968686.24,3093706.76,686079.53,14989795.84,2407627.23,-3093706.76,382329.0,14680064.0,-20.539277922173454,0.9457848890710839,1,0
PRJ001,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,10,2024,6888052.72,7632916,302016.89,7436990.49,482964.16,195925.51,5562846.84,415834.36,5978681.2,1654234.8,1458309.29,6953083.46,195925.51,-1654234.8,192645.28,7440270.72,-21.672383136405536,0.8039113681857082,1,0
PRJ001,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,11,2024,16144034.84,15703254,-543609.93,13630418.67,871719.48,2072835.33,10393579.03,535520.51,10929099.54,4774154.46,2701319.13,12044927.83,2072835.33,-4774154.46,365767.37,15337486.63,-30.4023259128331,0.8018168630472449,1,0
PRJ001,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,12,2024,14761175.19,16146527,1376808.6,13925443.21,878809.42,2221083.79,9831304.97,980331.14,10811636.1,5334890.9,3113807.11,12684151.97,2221083.79,-5334890.9,334673.96,15811853.04,-33.04048542451265,0.7763943981500032,1,0
PRJ001,G001,S003,งานเคลียร์พื้นที่,1,2024,8359608.15,8678935,452470.1,6310806.17,460940.94,2368128.83,5160666.22,503455.94,5664122.16,3014812.84,646684.0,6709900.87,2368128.83,-3014812.84,250744.45,8428190.55,-34.737128921924175,0.8975275119248355,1,0
PRJ001,G001,S003,งานเคลียร์พื้นที่,2,2024,3678568.98,3810885,7732.86,3338392.74,187563.72,472492.26,2132179.91,133864.66,2266044.57,1544840.43,1072348.17,2526663.86,472492.26,-1544840.43,61996.37,3748888.63,-40.53757670462373,0.6787830990789896,1,0
PRJ001,G001,S003,งานเคลียร์พื้นที่,3,2024,16235637.51,16842388,590749.18,12171080.31,1065427.37,4671307.69,8267380.7,721468.48,8988849.18,7853538.82,3182231.12,10272086.79,4671307.69,-7853538.82,363152.04,16479235.96,-46.6296039492737,0.7385416044469433,1,0
PRJ001,G001,S003,งานเคลียร์พื้นที่,4,2024,18173426.66,17687980,663806.82,14640821.49,1405862.93,3047158.51,11299798.53,980449.46,12280247.98,5407732.02,2360573.5,15371115.84,3047158.51,-5407732.02,589110.22,17098869.78,-30.572920254319598,0.8387676872085134,1,0
PRJ001,G001,S003,งานเคลียร์พื้นที่,5,2024,21362723.11,19834754,191979.48,21535971.54,3094136.37,-1701217.54,18397829.89,1292094.07,19689923.95,144830.05,1846047.58,22504827.3,0.0,-144830.05,588786.45,19245967.55,-0.7301832430087107,0.9142807378542812,0,1
PRJ001,G001,S003,งานเคลียร์พื้นที่,6,2024,8911991.08,9887018,-205439.94,8195424.91,907457.45,1691593.09,5565946.97,464910.37,6030857.35,3856160.65,2164567.57,7188789.28,1691593.09,-3856160.65,219572.41,9667445.59,-39.0022618548889,0.7358809843576493,1,0
PRJ001,G001,S003,งานเคลียร์พื้นที่,7,2024,17876335.43,17727211,-755597.48,13726076.09,1019692.88,4001134.91,11307920.46,835807.24,12143727.7,5583483.3,1582348.38,14509441.95,4001134.91,-5583483.3,509199.82,17218011.18,-31.496682134600867,0.8847195382260189,1,0
PRJ001,G001,S003,งานเคลียร์พื้นที่,8,2024,9622125.28,10199382,798925.77,10426667.89,625872.82,-227285.89,6836584.47,350557.3,7187141.76,3012240.24,3239526.12,8423158.67,0.0,-3012240.24,249149.94,9950232.06,-29.533556444890486,0.689303796363653,1,0
PRJ001,G001,S003,งานเคลียร์พื้นที่,9,2024,6532623.62,6820310,365094.5,6421197.44,628672.46,399112.56,5367094.91,304116.08,5671210.99,1149099.01,749986.45,6879771.47,399112.56,-1149099.01,259845.41,6560464.59,-16.848193263942548,0.8832014656132423,0,0
PRJ001,G001,S003,งานเคลียร์พื้นที่,10,2024,3649429.76,3339430,-73779.71,3086529.64,195491.96,252900.36,2074215.58,120705.41,2194920.99,1144509.01,891608.66,2587716.63,252900.36,-1144509.01,96832.96,3242597.04,-34.27258574068029,0.7111290821752809,1,0
PRJ001,G001,S003,งานเคลียร์พื้นที่,11,2024,13622889.38,14618548,622702.3,13704826.3,941290.86,913721.7,8902673.95,655858.99,9558532.94,5060015.06,4146293.36,10966996.32,913721.7,-5060015.06,458728.92,14159819.08,-34.61366381941626,0.6974574307446713,1,0
PRJ001,G001,S003,งานเคลียร์พื้นที่,12,2024,21910124.61,19948852,1598300.6,19164507.54,1047788.97,784344.46,12868766.39,760776.3,13629542.69,6319309.31,5534964.85,16560525.83,784344.46,-6319309.31,375369.4,19573482.6,-31.677558738718396,0.7111866903729476,1,0
PRJ001,G002,S001,งานขุดดินหลุมฐาน,1,2024,4185228.99,4189717,56527.56,3249375.02,409793.43,940341.98,2120399.67,135588.99,2255988.66,1933728.34,993386.37,2543988.22,940341.98,-1933728.34,110195.62,4079521.38,-46.154151700460915,0.6942838687791723,1,0
PRJ001,G002,S001,งานขุดดินหลุมฐาน,2,2024,4005601.74,4369013,177807.88,3976275.85,552486.82,392737.15,2396612.14,200436.8,2597048.95,1771964.05,1379226.9,3028885.95,392737.15,-1771964.05,76956.96,4292056.04,-40.557536679336955,0.6531360116778618,1,0
PRJ001,G002,S001,งานขุดดินหลุมฐาน,3,2024,11286604.75,11017049,589484.1,8270885.29,735285.03,2746163.71,7232489.07,521666.99,7754156.06,3262892.94,516729.23,9206381.56,2746163.71,-3262892.94,315530.46,10701518.54,-29.616759805643056,0.9375243142805091,1,0
PRJ001,G002,S001,งานขุดดินหลุมฐาน,4,2024,9073432.47,8769254,286466.27,6914161.2,366073.35,1855092.8,5634946.66,392571.99,6027518.65,2741735.35,886642.55,6973050.69,1855092.8,-2741735.35,165007.22,8604246.78,-31.26532028836204,0.8717642640440608,1,0
PRJ001,G002,S001,งานขุดดินหลุมฐาน,5,2024,7723222.21,8184251,540312.16,7144837.92,804092.07,1039413.08,5956828.46,569952.61,6526781.08,1657469.92,618056.84,7822690.6,1039413.08,-1657469.92,222061.86,7962189.14,-20.25194388588522,0.9134960307119185,1,0
PRJ001,G002,S001,งานขุดดินหลุมฐาน,6,2024,4103601.73,4531085,54939.95,4487544.11,538435.03,43540.89,2737989.66,191443.76,2929433.42,1601651.58,1558110.69,3766419.3,43540.89,-1601651.58,122753.21,4408331.79,-35.34808064735047,0.6527921170673462,1,0
PRJ001,G002,S001,งานขุดดินหลุมฐาน,7,2024,16874475.58,16862930,-834422.44,15571308.43,860096.71,1291621.57,11110683.57,574729.66,11685413.23,5177516.77,3885895.19,14289770.9,1291621.57,-5177516.77,293116.57,16569813.43,-30.703541851860855,0.7504451718062848,1,0
PRJ001,G002,S001,งานขุดดินหลุมฐาน,8,2024,11310582.09,12208449,-362703.17,9950686.54,1221870.8,2257762.46,6082636.45,447960.86,6530597.31,5677851.69,3420089.23,8108467.26,2257762.46,-5677851.69,273225.42,11935223.58,-46.50755955977701,0.6562961544158942,1,0
PRJ001,G002,S001,งานขุดดินหลุมฐาน,9,2024,18347582.14,18644977,-176431.91,18088592.28,2475500.1,556384.72,13421244.36,1180137.24,14601381.6,4043595.4,3487210.68,17540171.17,556384.72,-4043595.4,479521.48,18165455.52,-21.687317715650707,0.8072149216467385,1,0
PRJ001,G002,S001,งานขุดดินหลุมฐาน,10,2024,13563383.33,14457091,511436.92,10133960.23,1445048.54,4323130.77,8604967.94,436182.99,9041150.93,5415940.07,1092809.3,10017612.99,4323130.77,-5415940.07,372474.22,14084616.78,-37.462170432488804,0.8921636482483017,1,0
PRJ001,G002,S001,งานขุดดินหลุมฐาน,11,2024,18720767.15,19057618,940568.93,16060465.88,2163263.67,2997152.12,13536913.53,949979.98,14486893.51,4570724.49,1573572.37,18703157.64,2997152.12,-4570724.49,403766.59,18653851.41,-23.983713442047165,0.9020219972597706,1,0
PRJ001,G002,S001,งานขุดดินหลุมฐาน,12,2024,4802930.34,4381484,-33261.27,3851879.41,313951.78,529604.59,2872386.39,227808.67,3100195.06,1281288.94,751684.35,3475000.7,529604.59,-1281288.94,148063.29,4233420.71,-29.24326415433675,0.8048525745513928,1,0
PRJ001,G002,S002,งานเทคอนกรีตฐาน,1,2024,19006245.32,18253943,1136932.99,18901175.65,2283389.53,-647232.65,16115786.21,1287777.76,17403563.97,850379.03,1497611.68,19413281.61,0.0,-850379.03,660678.67,17593264.33,-4.658604609426029,0.9207662154073469,0,0
PRJ001,G002,S002,งานเทคอนกรีตฐาน,2,2024,16864871.37,16336108,-732555.93,16271370.13,2259676.87,64737.87,13735644.37,696538.68,14432183.05,1903924.95,1839187.08,16689652.55,64737.87,-1903924.95,592672.14,15743435.86,-11.654703494859362,0.8869679034214188,0,0
PRJ001,G002,S002,งานเทคอนกรีตฐาน,3,2024,7330077.44,6795681,499699.39,6863848.61,642812.19,-68167.61,4564071.34,258278.08,4822349.41,1973331.59,2041499.2,5519113.06,0.0,-1973331.59,181871.67,6613809.33,-29.038025622450498,0.7025722279151492,1,0
PRJ001,G002,S002,งานเทคอนกรีตฐาน,4,2024,5800036.51,5403401,-164185.88,4121602.92,431965.69,1281798.08,3343306.74,314357.78,3657664.51,1745736.49,463938.4,4612740.4,1281798.08,-1745736.49,81342.42,5322058.58,-32.30810539510208,0.8874373832207979,1,0
PRJ001,G002,S002,งานเทคอนกรีตฐาน,5,2024,5446178.96,5500713,-3126.36,4484877.94,642586.86,1015835.06,2997663.4,152323.81,3149987.21,2350725.79,1334890.73,3905860.19,1015835.06,-2350725.79,80241.44,5420471.56,-42.734928908306976,0.7023574001659452,1,0
PRJ001,G002,S002,งานเทคอนกรีตฐาน,6,2024,7969914.33,7481084,-219789.76,5814623.34,634711.71,1666460.66,4415138.64,422842.29,4837980.93,2643103.07,976642.41,6230397.14,1666460.66,-2643103.07,140326.3,7340757.7,-35.33048245414702,0.8320368572661492,1,0
PRJ001,G002,S002,งานเทคอนกรีตฐาน,7,2024,6890458.27,7422913,8545.2,7319385.44,912378.41,103527.56,5920101.83,315012.76,6235114.58,1187798.42,1084270.85,7498837.41,103527.56,-1187798.42,218451.04,7204461.96,-16.001782858023528,0.8518631285524977,0,0
PRJ001,G002,S002,งานเทคอนกรีตฐาน,8,2024,5773852.83,6320732,-121646.08,5754039.42,601893.36,566692.58,4286320.11,285003.38,4571323.48,1749408.52,1182715.94,5528243.7,566692.58,-1749408.52,207696.26,6113035.74,-27.677308893969876,0.7944546685083365,1,0
PRJ001,G002,S002,งานเทคอนกรีตฐาน,9,2024,18763058.59,19520666,-831162.93,19110954.23,2842658.18,409711.77,12612819.94,1086806.74,13699626.68,5821039.32,5411327.56,16646511.04,409711.77,-5821039.32,426090.4,19094575.6,-29.81988073562654,0.7168468154507217,1,0
PRJ001,G002,S002,งานเทคอนกรีตฐาน,10,2024,10842755.31,11093875,96652.61,11107357.81,915876.39,-13482.81,8091870.14,584161.32,8676031.47,2417843.53,2431326.34,10010994.26,0.0,-2417843.53,375249.91,10718625.09,-21.794400333517366,0.7811066878739544,1,0
PRJ001,G002,S002,งานเทคอนกรีตฐาน,11,2024,10188322.98,10101444,966301.93,10531022.22,1430197.13,-429578.22,7723790.87,463941.32,8187732.19,1913711.81,2343290.02,10323068.12,0.0,-1913711.81,176207.03,9925236.97,-18.944933120452877,0.7774869351666793,0,0
PRJ001,G002,S002,งานเทคอนกรีตฐาน,12,2024,6969269.7,6721406,84535.97,5737905.9,362870.03,983500.1,3613084.39,238942.58,3852026.97,2869379.03,1885878.94,4931263.51,983500.1,-2869379.03,161683.62,6559722.38,-42.690160808616525,0.6713297563837706,1,0
PRJ001,G003,S001,งานเหล็กเสริม,1,2024,16849641.92,15634911,1448769.73,13011647.96,1516520.18,2623263.04,9847495.64,688634.0,10536129.64,5098781.36,2475518.32,12280445.47,2623263.04,-5098781.36,450519.33,15184391.67,-32.61151508953265,0.8097459808619046,1,0
PRJ001,G003,S001,งานเหล็กเสริม,2,2024,13364626.19,13813343,-483723.71,15007162.29,1132689.14,-1193819.29,10944513.63,550356.29,11494869.92,2318473.08,3512292.38,12764600.41,0.0,-2318473.08,410519.13,13402823.87,-16.784301092067285,0.7659589266692738,0,0
PRJ001,G003,S001,งานเหล็กเสริม,3,2024,14669499.05,15922569,1134538.67,16596642.05,1313076.76,-674073.05,10244226.71,548727.45,10792954.16,5129614.84,5803687.89,12698157.77,0.0,-5129614.84,298539.8,15624029.2,-32.21600006883311,0.6503095100493536,1,0
PRJ001,G003,S001,งานเหล็กเสริม,4,2024,7314994.39,7876222,659760.53,8227737.33,625318.0,-351515.33,6836855.35,543095.32,7379950.67,496271.33,847786.65,8815069.8,0.0,-496271.33,213156.47,7663065.53,-6.300880422111008,0.8969599264054289,0,1
PRJ001,G003,S001,งานเหล็กเสริม,5,2024,8715786.91,8768482,-173277.14,7563818.46,782409.43,1204663.54,5504494.63,416293.56,5920788.18,2847693.82,1643030.28,6789227.14,1204663.54,-2847693.82,174949.36,8593532.64,-32.476474491251736,0.7827776686221525,1,0
PRJ001,G003,S001,งานเหล็กเสริม,6,2024,3247636.12,3405815,202742.94,3000707.33,437602.6,405107.67,2167899.35,113335.81,2281235.17,1124579.83,719472.17,2793240.58,405107.67,-1124579.83,101051.21,3304763.79,-33.0194044597255,0.7602324782537189,1,0
PRJ001,G003,S001,งานเหล็กเสริม,7,2024,9182171.18,9118933,245337.43,7883179.83,530820.59,1235753.17,6615517.88,440853.0,7056370.88,2062562.12,826808.95,7830470.77,1235753.17,-2062562.12,270568.82,8848364.18,-22.618458979795115,0.8951173298300871,1,0
PRJ001,G003,S001,งานเหล็กเสริม,8,2024,2979635.76,3019947,294347.86,3052392.2,237469.1,-32445.2,1894769.22,120233.98,2015003.21,1004943.79,1037389.0,2449593.62,0.0,-1004943.79,75595.77,2944351.23,-33.2768684351083,0.6601390247295219,1,0
